Datetime,Vessel,SPEED THROUGH WATER,SPEED OVER GROUND KNOTS,SHAFT POWER,SHAFT SPEED,SHAFT TORQUE,TRUE WIND SPEED,TRUE WIND DIRECTION,HEADING TRUE,COURSE OVER GROUND TRUE,DRAFT FWD LEVEL,DRAFT AFT LEVEL,DRAFT MIDSHIP PORT LEVEL,DRAFT MIDSHIP STBD LEVEL,ME SLIP INSTANT,Latitude,Longitude,Date,Condition,From,To,Trim,Displacement,Draft_For,Draft_Aft,wave_height,wave_peak_period,wave_period,wave_direction,ocean_current_velocity,ocean_current_direction,weather_source_datetime,weather_source_latitude,weather_source_longitude,wave_height_source_model,wave_peak_period_source_model,wave_period_source_model,wave_direction_source_model,ocean_current_velocity_source_model,ocean_current_direction_source_model
2025-08-22 18:00:00+00:00,Gertrude,11.3796261682243,10.200000000000005,3535.981818181818,67.0271574074074,503.6296296296296,5.548847059361978,149.79200464220105,26.91458357814025,29.81515151515152,11.0,8.0,11.583333333333334,11.0,5.536613894564756,-19.63671362654321,39.90001490740741,2025-08-22 00:00:00+00:00,,,,0.4599999999999991,83398.0,12.57,13.03,0.6399999856948853,,,186.0,0.29154759645462036,149.03631591796875,2025-08-22 18:00:00+00:00,-19.63671362654321,39.90001490740741,ewam,ewam,ewam,ewam,ncep_gfswave016,ncep_gfswave016
2025-08-22 19:00:00+00:00,Gertrude,11.4488785046729,10.1392523364486,3522.9454545454546,67.102875,501.33962264150944,4.057605241758808,125.69169155063928,28.985057774448933,30.27289719626168,11.0,8.0,11.61682242990654,11.0,5.102643312712962,-19.489152788161995,39.9894401869159,2025-08-22 00:00:00+00:00,,,,0.4599999999999991,83398.0,12.57,13.03,0.6399999856948853,,,183.0,0.11180340498685837,243.4350128173828,2025-08-22 19:00:00+00:00,-19.489152788161995,39.9894401869159,ewam,ewam,ewam,ewam,ncep_gfswave016,ncep_gfswave016
2025-08-22 20:00:00+00:00,Gertrude,11.344392523364483,10.232710280373835,3522.188679245283,66.9950761904762,501.811320754717,3.629430749844941,113.31465179650472,29.01428572849528,29.47663551401869,11.0,8.0,11.69158878504673,11.0,5.812779046556869,-19.343954392523365,40.08005149532711,2025-08-22 00:00:00+00:00,,,,0.4599999999999991,83398.0,12.57,13.03,0.6200000047683716,,,182.0,0.15811388194561005,251.56497192382812,2025-08-22 20:00:00+00:00,-19.343954392523365,40.08005149532711,ewam,ewam,ewam,ewam,ncep_gfswave016,ncep_gfswave016
2025-08-22 21:00:00+00:00,Gertrude,11.47223300970874,10.33177570093458,3525.264150943396,67.14369811320755,500.85981308411215,3.932747636857389,123.7084509785031,31.680810865503418,30.371028037383176,11.0,8.0,11.77570093457944,11.0,4.960735537644931,-19.192655077881614,40.17169339563863,2025-08-22 00:00:00+00:00,,,,0.4599999999999991,83398.0,12.57,13.03,0.6200000047683716,,,183.0,0.3535533845424652,261.8699951171875,2025-08-22 21:00:00+00:00,-19.192655077881614,40.17169339563863,ewam,ewam,ewam,ewam,ncep_gfswave016,ncep_gfswave016
2025-08-22 22:00:00+00:00,Gertrude,11.503090909090908,10.347115384615384,3521.6296296296296,67.1850733944954,500.46363636363634,3.5898177380430143,121.67830763598766,30.31725334136189,29.12454545454545,11.0,8.0,11.88181818181818,11.0,4.756298898153983,-19.04506090909091,40.2632439090909,2025-08-22 00:00:00+00:00,,,,0.4599999999999991,83398.0,12.57,13.03,0.6200000047683716,,,180.0,0.3499999940395355,270.0,2025-08-22 22:00:00+00:00,-19.04506090909091,40.2632439090909,ewam,ewam,ewam,ewam,ncep_gfswave016,ncep_gfswave016
2025-08-22 23:00:00+00:00,Gertrude,11.575963302752289,10.23211009174312,3524.051724137931,67.43013761467891,499.0280373831776,4.379472622773205,163.62435692308168,30.997247706424105,29.54678899082569,11.0,8.0,11.89908256880734,11.0,4.477162299697459,-18.89548955657493,40.351504082568816,2025-08-22 00:00:00+00:00,,,,0.4599999999999991,83398.0,12.57,13.03,0.6200000047683716,,,180.0,0.40311288833618164,262.8750915527344,2025-08-22 23:00:00+00:00,-18.89548955657493,40.351504082568816,ewam,ewam,ewam,ewam,ncep_gfswave016,ncep_gfswave016
2025-08-23 00:00:00+00:00,Gertrude,11.54990476190476,10.152380952380952,3475.377358490566,67.19562857142857,494.1238095238096,4.964478285543034,170.14622541177334,32.544781329034834,29.055238095238103,11.0,8.0,11.942857142857145,11.0,4.378784294118708,-18.745449253968253,40.44082844444444,2025-08-23 00:00:00+00:00,,,,0.4599999999999991,83398.0,12.57,13.03,0.6399999856948853,,,180.0,0.3041381239891052,260.5377502441406,2025-08-23 00:00:00+00:00,-18.745449253968253,40.44082844444444,ewam,ewam,ewam,ewam,ncep_gfswave016,ncep_gfswave016
2025-08-23 01:00:00+00:00,Gertrude,11.537592592592592,10.188888888888886,3506.0545454545454,67.26526605504587,497.4954128440367,6.5393771208630405,177.29243347910233,32.98598130629637,28.731192660550462,11.0,8.0,11.944954128440369,11.0,4.58040643297255,-18.5979046941896,40.52918255351682,2025-08-23 00:00:00+00:00,,,,0.4599999999999991,83398.0,12.57,13.03,0.6399999856948853,,,178.0,0.22360680997371674,243.4350128173828,2025-08-23 01:00:00+00:00,-18.5979046941896,40.52918255351682,ewam,ewam,ewam,ewam,ncep_gfswave016,ncep_gfswave016
2025-08-23 02:00:00+00:00,Gertrude,11.583653846153844,10.47448979591837,3497.203703703704,67.24551401869158,496.8666666666667,6.766133315479012,169.05308820243863,33.01157897884826,25.01938775510204,11.0,8.0,11.935185185185183,11.0,4.206645693265449,-18.44549459876543,40.61106089506173,2025-08-23 00:00:00+00:00,,,,0.4599999999999991,83398.0,12.57,13.03,0.6200000047683716,,,178.0,0.2121320366859436,224.99989318847656,2025-08-23 02:00:00+00:00,-18.44549459876543,40.61106089506173,ewam,ewam,ewam,ewam,ncep_gfswave016,ncep_gfswave016
2025-08-23 03:00:00+00:00,Gertrude,11.569622641509431,10.153773584905656,3514.519230769231,67.33539047619047,498.4433962264151,5.641817922428256,157.23763061977388,41.99108907356691,32.863725490196074,11.0,8.0,11.933962264150944,11.0,4.419187721088989,-18.294794748427677,40.70055638364779,2025-08-23 00:00:00+00:00,,,,0.4599999999999991,83398.0,12.57,13.03,0.6200000047683716,,,179.0,0.25,216.8699951171875,2025-08-23 03:00:00+00:00,-18.294794748427677,40.70055638364779,ewam,ewam,ewam,ewam,ncep_gfswave016,ncep_gfswave016
2025-08-23 04:00:00+00:00,Gertrude,11.476388888888884,10.339814814814815,3499.1666666666665,67.20725925925926,497.6530612244898,7.047500130569785,145.16480944574664,36.447747125630485,31.199074074074076,11.0,8.0,11.916666666666666,11.0,5.003961004797322,-18.15112953703704,40.79607069444443,2025-08-23 00:00:00+00:00,,,,0.4599999999999991,83398.0,12.57,13.03,0.6200000047683716,,,179.0,0.20615528523921967,194.03627014160156,2025-08-23 04:00:00+00:00,-18.15112953703704,40.79607069444443,ewam,ewam,ewam,ewam,ncep_gfswave016,ncep_gfswave016
2025-08-23 05:00:00+00:00,Gertrude,11.417428571428571,10.679816513761471,3474.036363636364,66.99061467889908,495.4351851851852,7.473934700489313,123.79503012972408,26.654131015962435,28.423853211009167,11.0,8.0,11.724770642201834,11.0,5.138418906886777,-17.999458119266055,40.88852880733943,2025-08-23 00:00:00+00:00,,,,0.4599999999999991,83398.0,12.57,13.03,0.6399999856948853,,,180.0,0.22360680997371674,153.43505859375,2025-08-23 05:00:00+00:00,-17.999458119266055,40.88852880733943,ewam,ewam,ewam,ewam,ncep_gfswave016,ncep_gfswave016
2025-08-23 06:00:00+00:00,Gertrude,11.392407407407406,11.192592592592598,3481.890909090909,67.00235922330097,496.30841121495325,7.744430589744426,117.60882855851798,30.693122677811857,29.758139534883725,11.0,7.962962962962963,11.592592592592592,11.0,5.40489022235626,-17.83786177469136,40.98111632716049,2025-08-23 00:00:00+00:00,,,,0.4599999999999991,83398.0,12.57,13.03,0.6399999856948853,,,178.0,0.2121320366859436,135.00009155273438,2025-08-23 06:00:00+00:00,-17.83786177469136,40.98111632716049,ewam,ewam,ewam,ewam,ncep_gfswave016,ncep_gfswave016
