Datetime,Vessel,SPEED THROUGH WATER,SPEED OVER GROUND KNOTS,SHAFT POWER,SHAFT SPEED,SHAFT TORQUE,TRUE WIND SPEED,TRUE WIND DIRECTION,HEADING TRUE,COURSE OVER GROUND TRUE,DRAFT FWD LEVEL,DRAFT AFT LEVEL,DRAFT MIDSHIP PORT LEVEL,DRAFT MIDSHIP STBD LEVEL,Latitude,Longitude,Date,Condition,From,To,Trim,Displacement,Draft_For,Draft_Aft,wave_height,wave_peak_period,wave_period,wave_direction,ocean_current_velocity,ocean_current_direction,weather_source_datetime,weather_source_latitude,weather_source_longitude,wave_height_source_model,wave_peak_period_source_model,wave_period_source_model,wave_direction_source_model,ocean_current_velocity_source_model,ocean_current_direction_source_model
2024-09-10 21:00:00+00:00,Heide,12.05,12.062958333333334,9716.116666666669,58.50666666666667,1585.525,7.168851761945319,88.1932738382589,144.2845909313874,146.4325,15.715275862068967,16.85537391304348,17.136871794871794,16.60052542372881,64.27044318055556,-54.82856015277777,2024-09-10 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,1.3799999952316284,9.899999618530273,8.050000190734863,146.0,0.20615528523921967,194.03627014160156,2024-09-10 21:00:00+00:00,64.27044318055556,-54.82856015277777,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-10 22:00:00+00:00,Heide,11.768666666666666,11.619308333333333,9879.32786885246,58.526724137931055,1612.3130434782609,11.459878967574586,104.33545340998546,144.08487385558328,144.51565217391305,15.71519491525424,16.840525423728813,17.13664406779661,16.631512605042015,64.10759631944444,-54.571489513888885,2024-09-10 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,1.7400000095367432,10.300000190734863,8.75,148.0,0.15811388194561005,288.43505859375,2024-09-10 22:00:00+00:00,64.10759631944444,-54.571489513888885,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-10 23:00:00+00:00,Heide,11.640083333333337,11.12205084745763,9847.85,58.53157894736843,1607.4322033898304,13.221247430551594,126.6103242111405,145.77003509605373,147.29333333333335,15.723827586206896,16.83011206896552,17.10926890756302,16.6406,63.95230670833333,-54.33085411111111,2024-09-10 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,1.8200000524520874,10.5,8.949999809265137,149.0,0.15000000596046448,0.0,2024-09-10 23:00:00+00:00,63.95230670833333,-54.33085411111111,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 00:00:00+00:00,Heide,11.880916666666668,11.093775,9799.566666666668,58.52280701754386,1598.6153846153843,12.340703010578284,119.82659378393772,145.43166817971036,146.13750000000002,15.717883333333337,16.845915254237287,17.120833333333334,16.616153846153846,63.79501822222222,-54.107472791666666,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,1.8200000524520874,10.649999618530273,9.149999618530273,152.0,0.29154759645462036,300.96368408203125,2024-09-11 00:00:00+00:00,63.79501822222222,-54.107472791666666,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 01:00:00+00:00,Heide,11.781333333333333,10.931991525423728,9789.241935483871,58.50166666666667,1599.4833333333331,12.369353738760273,117.85773744316344,145.90000437873414,144.92962962962963,15.726598290598291,16.82721666666667,17.112816666666667,16.602857142857143,63.64426379166666,-53.87334320833334,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.359999895095825,10.5,9.25,148.0,0.11180340498685837,333.43499755859375,2024-09-11 01:00:00+00:00,63.64426379166666,-53.87334320833334,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 02:00:00+00:00,Heide,11.68417391304348,11.5005,9752.67213114754,58.52521008403363,1591.125,15.056541457711866,95.9723192705046,147.502496758524,146.2125,15.750733333333333,16.8454,17.145116666666663,16.644974789915967,63.48956372222222,-53.63792090277778,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.4200000762939453,11.100000381469727,9.649999618530273,152.0,0.15000000596046448,270.0,2024-09-11 02:00:00+00:00,63.48956372222222,-53.63792090277778,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 03:00:00+00:00,Heide,11.706333333333337,11.639658333333331,9837.0,58.51416666666668,1606.35,17.551664063966932,98.99181220438356,151.04128643998706,149.44137931034487,15.757525423728811,16.82595,17.08909243697479,16.601083333333335,63.32552840277777,-53.41148211111111,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.440000057220459,11.050000190734863,9.600000381469727,152.0,0.10000000149011612,270.0,2024-09-11 03:00:00+00:00,63.32552840277777,-53.41148211111111,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 04:00:00+00:00,Heide,11.93,11.698116666666666,9718.683333333332,58.526271186440695,1585.8,16.78768497647372,100.79064898865488,145.70491789579097,143.15666666666667,15.759916666666667,16.839691666666667,17.121686440677966,16.616508333333336,63.16206556944445,-53.17811168055555,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.5799999237060547,10.75,9.350000381469727,151.0,0.10000000149011612,270.0,2024-09-11 04:00:00+00:00,63.16206556944445,-53.17811168055555,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 05:00:00+00:00,Heide,12.044188034188032,11.890766666666666,9742.180327868851,58.530701754385966,1590.45,14.870913243132458,98.67542320603064,149.01163151526032,145.53333333333333,15.73,16.83093103448276,17.116941666666666,16.651405172413796,63.00449915277779,-52.92048180555555,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.5199999809265137,10.600000381469727,9.199999809265137,150.0,0.2692582309246063,21.80145263671875,2024-09-11 05:00:00+00:00,63.00449915277779,-52.92048180555555,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 06:00:00+00:00,Heide,11.983166666666667,11.95165,9690.466666666667,58.52586206896552,1582.05,14.33280723301,100.3319802009358,150.08947376687183,147.57008547008547,15.7155,16.823925,17.106805084745762,16.622949152542372,62.83648766666667,-52.68850093055556,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.1600000858306885,10.300000190734863,9.0,155.0,0.10000000149011612,0.0,2024-09-11 06:00:00+00:00,62.83648766666667,-52.68850093055556,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 07:00:00+00:00,Heide,12.19208695652174,12.073458333333331,9610.709677419354,58.54406779661019,1567.4873949579833,14.29041117165924,104.7437644057581,147.99826108998275,146.64499999999998,15.700126050420169,16.846375000000002,17.137593220338985,16.638525,62.66723883333332,-52.448837000000005,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.440000057220459,10.149999618530273,8.649999618530273,148.0,0.10000000149011612,270.0,2024-09-11 07:00:00+00:00,62.66723883333332,-52.448837000000005,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 08:00:00+00:00,Heide,12.208166666666669,11.864983333333331,9646.688524590165,58.53304347826088,1575.85,16.437289875966123,114.46694025275924,147.78457576859876,149.1185185185185,15.685991666666666,16.847275000000003,17.144425000000002,16.59539495798319,62.496879125,-52.22329229166667,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.0799999237060547,9.550000190734863,8.449999809265137,153.0,0.11180340498685837,243.4350128173828,2024-09-11 08:00:00+00:00,62.496879125,-52.22329229166667,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 09:00:00+00:00,Heide,12.230333333333334,11.922716666666668,10008.8,59.44859813084112,1614.5166666666669,17.811397044339962,113.6754302883345,145.48447193675634,144.70833333333334,15.682541666666667,16.83937288135593,17.129745614035087,16.625567796610166,62.33148133333334,-51.99244531944444,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.0,9.300000190734863,8.350000381469727,153.0,0.05000000074505806,270.0,2024-09-11 09:00:00+00:00,62.33148133333334,-51.99244531944444,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 10:00:00+00:00,Heide,12.24141592920354,12.293225,10090.44262295082,59.53760683760685,1616.9237288135594,21.024378590436392,102.50564022160978,149.6917659225199,147.11499999999998,15.683833333333332,16.848525423728816,17.14726050420168,16.6571512605042,62.163934708333336,-51.74799109722222,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.0399999618530273,9.449999809265137,8.100000381469727,150.0,0.2692582309246063,338.19854736328125,2024-09-11 10:00:00+00:00,62.163934708333336,-51.74799109722222,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 11:00:00+00:00,Heide,12.287948717948716,12.319663793103448,10084.016393442624,59.53728813559323,1618.15,17.093212190461482,107.2680411661554,147.21764614532287,147.67833333333334,15.69427118644068,16.840116666666667,17.12094915254237,16.623396551724138,61.98917530555556,-51.51679919444444,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,1.9800000190734863,9.300000190734863,8.0,150.0,0.39051249623298645,309.8055419921875,2024-09-11 11:00:00+00:00,61.98917530555556,-51.51679919444444,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 12:00:00+00:00,Heide,12.094500000000002,12.204801724137932,10102.85,59.539166666666674,1620.8166666666666,18.41875464077403,117.151434656966,146.8666323253736,144.81833333333333,15.708999999999998,16.834436974789913,17.143319327731092,16.63275213675214,61.816586055555554,-51.285420888888886,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,1.9199999570846558,9.149999618530273,7.900000095367432,151.0,0.40311288833618164,352.87506103515625,2024-09-11 12:00:00+00:00,61.816586055555554,-51.285420888888886,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 13:00:00+00:00,Heide,12.2235,11.823725,10055.6,59.55084745762712,1613.8050847457628,18.645821380805767,110.98730630486114,151.1826142104983,148.2516666666667,15.727840336134456,16.83057142857143,17.137596638655463,16.618033898305086,61.65314252777778,-51.04489022222222,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.2200000286102295,8.800000190734863,7.849999904632568,145.0,0.670820415019989,333.43499755859375,2024-09-11 13:00:00+00:00,61.65314252777778,-51.04489022222222,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 14:00:00+00:00,Heide,12.340583333333331,11.811383333333334,10204.803278688523,59.54915254237289,1636.4916666666666,19.486936973802628,123.1562764234302,145.95160304055713,146.79166666666666,15.765058333333336,16.851016949152545,17.152904347826084,16.616375,61.484354805555554,-50.83735468055556,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.200000047683716,8.699999809265137,7.800000190734863,145.0,0.6403124332427979,308.65985107421875,2024-09-11 14:00:00+00:00,61.484354805555554,-50.83735468055556,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 15:00:00+00:00,Heide,12.109316239316238,11.78828947368421,10359.55,59.53675213675215,1661.6166666666666,23.31878454763102,122.46437335511376,145.00000260708623,144.8875,15.800441666666666,16.844423728813556,17.118983333333333,16.60186666666667,61.321959013888886,-50.61021194444445,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,1.899999976158142,8.649999618530273,7.699999809265137,151.0,0.39051249623298645,320.1944580078125,2024-09-11 15:00:00+00:00,61.321959013888886,-50.61021194444445,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 16:00:00+00:00,Heide,11.82075,11.764058333333333,10348.116666666669,59.53418803418805,1662.75,26.691264847583295,122.68034010847624,146.79806247828742,144.55083333333332,15.803483333333334,16.83717948717949,17.144526315789474,16.62007627118644,61.16241922222222,-50.37294529166666,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.6600000858306885,8.600000381469727,7.5,137.0,0.39051249623298645,320.1944580078125,2024-09-11 16:00:00+00:00,61.16241922222222,-50.37294529166666,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 17:00:00+00:00,Heide,11.850084033613443,11.762654545454549,10428.383333333331,59.53008849557524,1673.3666666666666,27.73371262997548,126.43716753413504,149.27651761167908,148.17767857142854,15.80822033898305,16.837341666666667,17.10709166666667,16.631245762711867,60.99758666666666,-50.155894458333336,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.319999933242798,8.5,7.400000095367432,143.0,0.4242640733718872,315.0001220703125,2024-09-11 17:00:00+00:00,60.99758666666666,-50.155894458333336,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 18:00:00+00:00,Heide,11.712,11.27549166666667,10479.3,59.517500000000005,1678.6083333333331,28.17079582257616,127.27119197862784,147.11809311101547,145.39009009009007,15.818737288135592,16.83024576271186,17.113589743589742,16.618042372881355,60.83750141666666,-49.94099359722222,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.3399999141693115,8.449999809265137,7.349999904632568,143.0,0.4301162660121918,324.46221923828125,2024-09-11 18:00:00+00:00,60.83750141666666,-49.94099359722222,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 19:00:00+00:00,Heide,11.800932203389827,10.907116666666669,10291.032786885246,59.52869565217392,1657.5333333333333,23.962739702492232,125.97152933614728,147.08119649730702,145.94666666666666,15.82565,16.828731092436975,17.107466666666664,16.619874999999997,60.68329440277777,-49.73320508333333,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.880000114440918,8.300000190734863,7.150000095367432,135.0,0.4609772264957428,319.3988037109375,2024-09-11 19:00:00+00:00,60.68329440277777,-49.73320508333333,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 20:00:00+00:00,Heide,11.648666666666664,10.564925,10494.633333333331,59.5301724137931,1681.6,26.947643750741037,132.37992996308327,146.81186901805142,147.9113043478261,15.829159663865546,16.826275,17.09743220338983,16.613271186440677,60.532887333333335,-49.53952431944444,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.8399999141693115,8.25,7.099999904632568,136.0,0.4301162660121918,305.53778076171875,2024-09-11 20:00:00+00:00,60.532887333333335,-49.53952431944444,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 21:00:00+00:00,Heide,11.660333333333334,11.029458333333332,10651.566666666668,59.52477876106196,1712.45,31.07025247935558,135.31831867466917,145.0216624754305,145.59166666666667,15.825898305084744,16.81868644067797,17.089907563025214,16.6441452991453,60.38097541666666,-49.341362958333335,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.759999990463257,8.199999809265137,7.050000190734863,136.0,0.39051249623298645,309.8055419921875,2024-09-11 21:00:00+00:00,60.38097541666666,-49.341362958333335,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 22:00:00+00:00,Heide,11.635462184873951,10.940571428571428,10566.583333333334,59.5075,1698.0333333333333,30.167993605239243,137.87239818632997,145.01355785780294,145.6725,15.812882352941182,16.82893220338983,17.113581196581197,16.604247863247863,60.229305402777776,-49.13729669444444,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.9000000953674316,8.149999618530273,7.050000190734863,130.0,0.3535533845424652,315.0001220703125,2024-09-11 22:00:00+00:00,60.229305402777776,-49.13729669444444,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-11 23:00:00+00:00,Heide,11.308157894736842,10.66345945945946,10752.666666666666,59.502500000000005,1727.45,31.214695662133064,139.2138950898298,144.9296416789548,145.10377358490567,15.81315,16.814271186440678,17.10646666666667,16.614932773109246,60.08059624999999,-48.93579780555555,2024-09-11 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.740000009536743,8.149999618530273,7.0,131.0,0.3201562166213989,321.34014892578125,2024-09-11 23:00:00+00:00,60.08059624999999,-48.93579780555555,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-12 00:00:00+00:00,Heide,11.679528301886792,11.261582524271844,10807.366666666669,59.52500000000001,1733.9916666666666,28.44929336039509,129.53346693124735,120.15333144446345,117.55833333333334,15.804630252100845,16.8095,17.105883333333335,16.61546153846154,59.96911294444444,-48.66185874999999,2024-09-12 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.5399999618530273,7.800000190734863,6.800000190734863,134.0,0.36055514216423035,326.3099060058594,2024-09-12 00:00:00+00:00,59.96911294444444,-48.66185874999999,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-12 01:00:00+00:00,Heide,11.679833333333333,11.492241666666668,10681.266666666666,59.50750000000001,1715.1583333333333,27.939197773897256,130.3726283534245,119.94667451873988,116.84310344827584,15.810546218487392,16.837307692307693,17.088831932773108,16.616191666666666,59.87912566666667,-48.329355166666666,2024-09-12 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.5,7.800000190734863,6.800000190734863,135.0,0.36055514216423035,326.3099060058594,2024-09-12 01:00:00+00:00,59.87912566666667,-48.329355166666666,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-12 02:00:00+00:00,Heide,11.634322033898302,11.185933333333333,10678.816666666668,59.5125,1714.3166666666666,30.62318735000663,128.29144642695826,119.9309729256076,116.085593220339,15.812327731092438,16.823083333333333,17.086144067796607,16.636344537815127,59.79153891666667,-47.99485352777777,2024-09-12 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.4200000762939453,7.650000095367432,6.699999809265137,136.0,0.3354102075099945,333.43499755859375,2024-09-12 02:00:00+00:00,59.79153891666667,-47.99485352777777,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-12 03:00:00+00:00,Heide,11.40075,10.813458333333331,10762.033333333333,59.50166666666667,1728.8666666666666,33.40923263358297,121.58316020663432,119.66228435754476,115.851724137931,15.815798319327731,16.804983050847458,17.08310924369748,16.604542372881355,59.707942,-47.67167081944445,2024-09-12 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.9800000190734863,7.800000190734863,6.800000190734863,118.0,0.29154759645462036,329.03631591796875,2024-09-12 03:00:00+00:00,59.707942,-47.67167081944445,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-12 04:00:00+00:00,Heide,11.195333333333334,10.478958333333336,10987.583333333334,59.49166666666667,1763.8583333333331,40.01503147968848,116.99053667556568,119.35414282506116,114.36583333333331,15.826613445378149,16.8016,17.098591304347824,16.595458333333333,59.62982011111111,-47.35597254166667,2024-09-12 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.9800000190734863,7.800000190734863,6.800000190734863,118.0,0.380788654088974,336.8013916015625,2024-09-12 04:00:00+00:00,59.62982011111111,-47.35597254166667,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-12 05:00:00+00:00,Heide,10.91168067226891,10.022366666666668,11025.566666666668,59.49333333333333,1770.2666666666669,42.70846180624876,116.54715437844652,120.75766736429284,117.4281818181818,15.837316239316245,16.784858333333332,17.06747058823529,16.598883333333337,59.55188220833333,-47.05473816666667,2024-09-12 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.940000057220459,7.800000190734863,6.75,115.0,0.2121320366859436,315.0001220703125,2024-09-12 05:00:00+00:00,59.55188220833333,-47.05473816666667,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-12 06:00:00+00:00,Heide,10.81186440677966,10.079216666666667,11129.8,59.48916666666667,1782.2,41.45160443773293,111.89743840375309,117.88333888796603,116.3126050420168,15.833017543859649,16.79672268907563,17.059881355932205,16.630610169491522,59.47284893055556,-46.76556763888889,2024-09-12 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.940000057220459,7.800000190734863,6.75,114.0,0.2828427255153656,315.0001220703125,2024-09-12 06:00:00+00:00,59.47284893055556,-46.76556763888889,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-12 07:00:00+00:00,Heide,10.78126050420168,10.407383333333334,11091.75,59.49916666666666,1779.0833333333333,41.67938341728049,111.44916640815472,117.83662524904288,114.89137931034485,15.8436,16.798610169491525,17.063529411764705,16.624739495798316,59.39639561111112,-46.46425916666667,2024-09-12 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.880000114440918,7.75,6.650000095367432,111.0,0.39051249623298645,309.8055419921875,2024-09-12 07:00:00+00:00,59.39639561111112,-46.46425916666667,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-12 08:00:00+00:00,Heide,10.851652173913044,10.38625,11037.766666666666,59.4825,1774.2583333333334,39.859378380499145,104.954163992619,115.7339238369155,113.4779661016949,15.846849999999998,16.808290598290597,17.036764705882355,16.625883333333334,59.32361184722222,-46.15426416666666,2024-09-12 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.8399999141693115,7.650000095367432,6.599999904632568,107.0,0.40311288833618164,299.7447814941406,2024-09-12 08:00:00+00:00,59.32361184722222,-46.15426416666666,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-12 09:00:00+00:00,Heide,10.696333333333332,10.2111,10437.366666666669,58.5,1704.5258620689656,39.38188465022751,102.75457584011474,117.3258322164819,115.57999999999998,15.840264957264958,16.783817391304346,17.060658333333333,16.63171428571429,59.24997163888888,-45.84946209722222,2024-09-12 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,3.059999942779541,7.800000190734863,6.849999904632568,93.0,0.380788654088974,293.1986083984375,2024-09-12 09:00:00+00:00,59.24997163888888,-45.84946209722222,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-12 10:00:00+00:00,Heide,10.49896551724138,9.995878260869564,10501.133333333331,58.49333333333334,1713.9745762711864,40.4791724996963,99.12864891728964,116.4782771549934,117.16168224299064,15.842008333333332,16.786076271186438,17.021383333333333,16.579855855855858,59.170576222222216,-45.560279458333326,2024-09-12 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,3.0799999237060547,7.650000095367432,6.699999809265137,88.0,0.44721361994743347,296.56500244140625,2024-09-12 10:00:00+00:00,59.170576222222216,-45.560279458333326,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-12 11:00:00+00:00,Heide,10.453781512605044,9.966524999999995,10651.032786885246,58.48916666666666,1738.3583333333331,44.17672113843802,85.9807353742849,89.57693250926161,88.07272727272728,15.846041666666668,16.809608333333333,17.056026315789474,16.6035,59.135610416666665,-45.25096670833333,2024-09-12 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,3.119999885559082,7.650000095367432,6.699999809265137,88.0,0.41231057047843933,284.0362548828125,2024-09-12 11:00:00+00:00,59.135610416666665,-45.25096670833333,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-12 12:00:00+00:00,Heide,10.35949152542373,9.74084745762712,10727.666666666666,58.47583333333333,1752.375,46.257903958460005,82.55325659936295,87.91825976887367,87.35166666666667,15.842991596638658,16.78017948717949,17.030605042016806,16.5434358974359,59.140572625,-44.93165466666666,2024-09-12 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,3.0799999237060547,7.550000190734863,6.75,82.0,0.44999998807907104,270.0,2024-09-12 12:00:00+00:00,59.140572625,-44.93165466666666,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-12 13:00:00+00:00,Heide,10.58119658119658,9.970899159663867,10564.233333333334,58.51083333333334,1723.584745762712,44.72823072740326,77.76171146503032,87.91896394373947,87.10416666666667,15.835533333333334,16.77544915254237,17.032541666666667,16.60229661016949,59.14554518055555,-44.61322590277778,2024-09-12 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.799999952316284,7.599999904632568,6.75,76.0,0.5024937987327576,275.71051025390625,2024-09-12 13:00:00+00:00,59.14554518055555,-44.61322590277778,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
2024-09-12 14:00:00+00:00,Heide,10.81075,9.953374999999998,10326.4,58.4925,1687.7333333333331,41.82103097522153,69.85863611777648,87.89583514550259,86.3275,15.831554621848738,16.80065811965812,17.03419166666667,16.60105128205128,59.15339147222223,-44.28890236111111,2024-09-12 00:00:00+00:00,laden,,,0.009999999999998,205255.6,16.1,16.11,2.7200000286102295,7.550000190734863,6.75,77.0,0.41231057047843933,284.0362548828125,2024-09-12 14:00:00+00:00,59.15339147222223,-44.28890236111111,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave025,ncep_gfswave016,ncep_gfswave016
