Datetime,Vessel,SPEED THROUGH WATER,SPEED OVER GROUND KNOTS,SHAFT POWER,SHAFT SPEED,SHAFT TORQUE,TRUE WIND SPEED,TRUE WIND DIRECTION,HEADING TRUE,COURSE OVER GROUND TRUE,DRAFT FWD LEVEL,DRAFT AFT LEVEL,DRAFT MIDSHIP PORT LEVEL,DRAFT MIDSHIP STBD LEVEL,ME SLIP INSTANT,ME RELATIVELOAD,Latitude,Longitude,Date,Condition,From,To,Trim,Displacement,Draft_For,Draft_Aft,wave_height,wave_peak_period,wave_period,wave_direction,ocean_current_velocity,ocean_current_direction,weather_source_datetime,weather_source_latitude,weather_source_longitude,wave_height_source_model,wave_peak_period_source_model,wave_period_source_model,wave_direction_source_model,ocean_current_velocity_source_model,ocean_current_direction_source_model
2023-08-13 17:00:00+00:00,Hermine,0.2485714285714285,0.0002714285714285,,0.0,0.0,11.374487030166913,89.00574093435819,297.6,140.60000000000002,482.1571428571429,510.0571428571429,550.7714285714286,475.8428571428572,,0.0,31.682331904761902,121.1667262254902,2023-08-13 00:00:00+00:00,ballast,,,0.6200000000000001,93039.0,7.72,8.34,0.14000000059604645,,3.299999952316284,107.0,0.5147814750671387,119.05450439453125,2023-08-13 17:00:00+00:00,31.682331904761902,121.1667262254902,ewam,ewam,ewam,ewam,era5_ocean,era5_ocean
2023-08-13 18:00:00+00:00,Hermine,0.7866666666666666,0.000225,,0.0,0.0,11.020780189123458,84.4421156721636,297.6,140.59999999999997,865.175,924.7083333333334,992.1869158878504,866.025,,0.0,31.682321930555556,121.16673739316238,2023-08-13 00:00:00+00:00,ballast,,,0.6200000000000001,93039.0,7.72,8.34,0.14000000059604645,,3.549999952316284,106.0,1.140175461769104,127.87503051757812,2023-08-13 18:00:00+00:00,31.682321930555556,121.16673739316238,ewam,ewam,ewam,ewam,era5_ocean,era5_ocean
2023-08-13 19:00:00+00:00,Hermine,1.5504201680672272,0.0045083333333333,,0.0,0.0,8.458186775241197,65.0920237693756,297.6,140.59999999999997,851.2833333333333,896.6833333333333,936.25,848.0916666666667,,0.0,31.68230420833333,121.16672025210084,2023-08-13 00:00:00+00:00,ballast,,,0.6200000000000001,93039.0,7.72,8.34,0.14000000059604645,,3.799999952316284,105.0,1.2041594982147217,131.63345336914062,2023-08-13 19:00:00+00:00,31.68230420833333,121.16672025210084,ewam,ewam,ewam,ewam,era5_ocean,era5_ocean
2023-08-13 20:00:00+00:00,Hermine,1.9983333333333333,0.0007083333333333,,0.0,0.0,7.553886558865133,60.67965738433139,297.6,140.59999999999997,810.8166666666667,890.95,909.425,827.8416666666667,,0.0,31.68231162241888,121.16671725490195,2023-08-13 00:00:00+00:00,ballast,,,0.6200000000000001,93039.0,7.72,8.34,0.11999999731779099,,4.0,103.0,0.8845902681350708,137.29061889648438,2023-08-13 20:00:00+00:00,31.68231162241888,121.16671725490195,ewam,ewam,ewam,ewam,era5_ocean,era5_ocean
2023-08-13 21:00:00+00:00,Hermine,2.070588235294118,0.0,,0.0,0.0,7.219745733333334,55.01168446731703,297.56083333595427,140.59999999999997,780.219298245614,888.3333333333334,894.5436893203884,805.3829787234042,,0.0,31.68230029914529,121.16672305555556,2023-08-13 00:00:00+00:00,ballast,,,0.6200000000000001,93039.0,7.72,8.34,0.11999999731779099,,4.099999904632568,102.0,0.5147814750671387,150.94549560546875,2023-08-13 21:00:00+00:00,31.68230029914529,121.16672305555556,ewam,ewam,ewam,ewam,era5_ocean,era5_ocean
2023-08-13 22:00:00+00:00,Hermine,2.1677966101694914,0.0004916666666666,,0.0,0.0,7.522926790346532,59.35910062603671,297.7050000167413,140.59999999999997,822.9,845.4333333333333,896.0,795.6396396396397,,0.0,31.68230428571428,121.16672052259888,2023-08-13 00:00:00+00:00,ballast,,,0.6200000000000001,93039.0,7.72,8.34,0.11999999731779099,,3.950000047683716,102.0,0.25,180.0,2023-08-13 22:00:00+00:00,31.68230428571428,121.16672052259888,ewam,ewam,ewam,ewam,era5_ocean,era5_ocean
2023-08-13 23:00:00+00:00,Hermine,1.9766666666666663,0.0001978021978021,,0.0,0.0,7.783125878272783,66.1205901628042,297.71333332903106,140.59999999999997,811.2416666666667,836.4095238095238,883.7416666666667,786.0166666666667,,0.0,31.68229824929972,121.16672817391304,2023-08-13 00:00:00+00:00,ballast,,,0.6200000000000001,93039.0,7.72,8.34,0.11999999731779099,,3.700000047683716,102.0,0.15811388194561005,251.56497192382812,2023-08-13 23:00:00+00:00,31.68229824929972,121.16672817391304,ewam,ewam,ewam,ewam,era5_ocean,era5_ocean
2023-08-14 00:00:00+00:00,Hermine,1.6406779661016948,0.0004705882352941,,0.0,0.0,7.1549088944911095,66.53419871604984,297.6075630221976,140.59999999999994,783.7899159663865,844.5798319327731,873.0420168067227,772.3584905660377,,0.0,31.682299070796457,121.16672492877493,2023-08-14 00:00:00+00:00,ballast,,,0.6200000000000001,93039.0,7.72,8.34,0.10000000149011612,,3.5,99.0,0.5,306.8699951171875,2023-08-14 00:00:00+00:00,31.682299070796457,121.16672492877493,ewam,ewam,ewam,ewam,era5_ocean,era5_ocean
2023-08-14 01:00:00+00:00,Hermine,0.7124999999999999,0.0,,0.0,0.0,6.477846799999999,57.11521724771234,297.6,140.59999999999997,771.0166666666667,822.6583333333333,832.1166666666667,778.3220338983051,,0.0,31.682311944444443,121.16672531944444,2023-08-14 00:00:00+00:00,ballast,,,0.6200000000000001,93039.0,7.72,8.34,0.11999999731779099,,3.299999952316284,95.0,0.7778174877166748,315.0001220703125,2023-08-14 01:00:00+00:00,31.682311944444443,121.16672531944444,ewam,ewam,ewam,ewam,era5_ocean,era5_ocean
2023-08-14 02:00:00+00:00,Hermine,-0.2767241379310345,0.0001764705882352,,0.0,0.0,5.955176685387775,48.44044284466446,297.6,140.59999999999997,761.8583333333333,815.7166666666667,809.6833333333333,783.0333333333333,,0.0,31.682338166666668,121.16672537037036,2023-08-14 00:00:00+00:00,ballast,,,0.6200000000000001,93039.0,7.72,8.34,0.11999999731779099,,3.0999999046325684,90.0,0.7433034181594849,317.72637939453125,2023-08-14 02:00:00+00:00,31.682338166666668,121.16672537037036,ewam,ewam,ewam,ewam,era5_ocean,era5_ocean
